grid_id,country,district_code,subcounty_code,parish_code,building_id,latitude,longitude,address,division,zip_code,house_number,street,city,region,address_status
UG-ENT-020075,UG,ENT,21404,UNASSIGNED,020075,0.0685998,32.4591868,"41149 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,41149,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020076,UG,ENT,21401,UNASSIGNED,020076,0.0693992,32.4635758,"41151 Victoria Avenue, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41151,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020077,UG,ENT,21404,UNASSIGNED,020077,0.0705938,32.4570074,"41153 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,41153,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020078,UG,ENT,21404,UNASSIGNED,020078,0.0718042,32.4575738,"41155 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,41155,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020079,UG,ENT,21404,UNASSIGNED,020079,0.0735072,32.4585524,"41157 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,41157,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020080,UG,ENT,21404,UNASSIGNED,020080,0.0748732,32.4568874,"41159 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,41159,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020081,UG,ENT,21404,UNASSIGNED,020081,0.0759966,32.4555004,"41161 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,41161,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020082,UG,ENT,21401,UNASSIGNED,020082,0.06603,32.4690388,"41163 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41163,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020083,UG,ENT,21401,UNASSIGNED,020083,0.0671846,32.4709612,"41165 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41165,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020084,UG,ENT,21401,UNASSIGNED,020084,0.067885,32.4668294,"41167 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41167,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020085,UG,ENT,21401,UNASSIGNED,020085,0.0689551,32.4686136,"41169 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41169,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020086,UG,ENT,21401,UNASSIGNED,020086,0.0700458,32.4667734,"41171 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41171,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020087,UG,ENT,21401,UNASSIGNED,020087,0.0709782,32.4685906,"41173 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41173,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020088,UG,ENT,21401,UNASSIGNED,020088,0.0721542,32.4698646,"41175 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41175,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020089,UG,ENT,21401,UNASSIGNED,020089,0.0735008,32.4654662,"41177 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41177,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020090,UG,ENT,21401,UNASSIGNED,020090,0.0743636,32.4750844,"41179 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41179,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020091,UG,ENT,21404,UNASSIGNED,020091,0.0629228,32.4526978,"41181 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,41181,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020092,UG,ENT,21404,UNASSIGNED,020092,0.0646622,32.452666,"41183 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,41183,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020093,UG,ENT,21402,UNASSIGNED,020093,0.0467873,32.4422986,"41185 Airport Boulevard, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,41185,Airport Boulevard,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020094,UG,ENT,21401,UNASSIGNED,020094,0.0551897,32.4618051,"41187 Victoria Avenue, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41187,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020095,UG,ENT,21404,UNASSIGNED,020095,0.0562218,32.458343,"41189 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,41189,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020096,UG,ENT,21401,UNASSIGNED,020096,0.0569214,32.460795,"41191 Victoria Avenue, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41191,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020097,UG,ENT,21401,UNASSIGNED,020097,0.0578437,32.4617903,"41193 Victoria Avenue, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41193,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020098,UG,ENT,21404,UNASSIGNED,020098,0.0589021,32.4596092,"41195 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,41195,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020099,UG,ENT,21404,UNASSIGNED,020099,0.0597018,32.4591376,"41197 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,41197,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020100,UG,ENT,21404,UNASSIGNED,020100,0.0603268,32.456094,"41199 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,41199,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020101,UG,ENT,21401,UNASSIGNED,020101,0.060891,32.4615983,"41201 Victoria Avenue, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41201,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020102,UG,ENT,21401,UNASSIGNED,020102,0.0615531,32.4604253,"41203 Victoria Avenue, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41203,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020103,UG,ENT,21404,UNASSIGNED,020103,0.0622346,32.4551254,"41205 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,41205,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020104,UG,ENT,21404,UNASSIGNED,020104,0.0629968,32.4594172,"41207 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,41207,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020105,UG,ENT,21404,UNASSIGNED,020105,0.0637329,32.456233,"41209 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,41209,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020106,UG,ENT,21404,UNASSIGNED,020106,0.0643811,32.4548149,"41211 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,41211,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020107,UG,ENT,21404,UNASSIGNED,020107,0.0652274,32.4587458,"41213 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,41213,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020108,UG,ENT,21404,UNASSIGNED,020108,0.0658635,32.4566619,"41215 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,41215,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020109,UG,ENT,21401,UNASSIGNED,020109,0.0577089,32.4746389,"41217 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41217,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020110,UG,ENT,21401,UNASSIGNED,020110,0.0592736,32.465767,"41219 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41219,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020111,UG,ENT,21401,UNASSIGNED,020111,0.0608,32.473175,"41221 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41221,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020112,UG,ENT,21401,UNASSIGNED,020112,0.0623268,32.4713222,"41223 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41223,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020113,UG,ENT,21401,UNASSIGNED,020113,0.0636096,32.4750238,"41225 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41225,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020114,UG,ENT,21401,UNASSIGNED,020114,0.0646072,32.4731672,"41227 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41227,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020115,UG,ENT,21401,UNASSIGNED,020115,0.065357,32.4717116,"41229 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41229,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020116,UG,ENT,21401,UNASSIGNED,020116,0.0450474,32.4621062,"41231 Victoria Avenue, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41231,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020117,UG,ENT,21401,UNASSIGNED,020117,0.047327,32.4617058,"41233 Victoria Avenue, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41233,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020118,UG,ENT,21401,UNASSIGNED,020118,0.0488246,32.4644372,"41235 Victoria Avenue, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41235,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020119,UG,ENT,21401,UNASSIGNED,020119,0.0501727,32.4605482,"41237 Victoria Avenue, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41237,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020120,UG,ENT,21401,UNASSIGNED,020120,0.051224,32.4603328,"41239 Victoria Avenue, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41239,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020121,UG,ENT,21401,UNASSIGNED,020121,0.0524844,32.4607168,"41241 Victoria Avenue, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41241,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020122,UG,ENT,21401,UNASSIGNED,020122,0.053912,32.4618045,"41243 Victoria Avenue, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41243,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020123,UG,ENT,21401,UNASSIGNED,020123,0.045616,32.4686862,"41245 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41245,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020124,UG,ENT,21401,UNASSIGNED,020124,0.047573,32.4687406,"41247 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41247,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020125,UG,ENT,21401,UNASSIGNED,020125,0.0496339,32.467881,"41249 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41249,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020126,UG,ENT,21401,UNASSIGNED,020126,0.0533234,32.465632,"41251 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41251,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020127,UG,ENT,21401,UNASSIGNED,020127,0.078061,32.4789591,"41253 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41253,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020128,UG,ENT,21401,UNASSIGNED,020128,0.0790724,32.4757516,"41255 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41255,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020129,UG,ENT,21401,UNASSIGNED,020129,0.080254,32.4818392,"41257 Lakeside Drive, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41257,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020130,UG,ENT,21401,UNASSIGNED,020130,0.0821938,32.4784922,"41259 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41259,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020131,UG,ENT,21401,UNASSIGNED,020131,0.0846264,32.4807592,"41261 Lakeside Drive, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41261,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020132,UG,ENT,21401,UNASSIGNED,020132,0.086654,32.4759766,"41263 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41263,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020133,UG,ENT,21401,UNASSIGNED,020133,0.085503,32.4928342,"41265 Lakeside Drive, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41265,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020134,UG,ENT,21401,UNASSIGNED,020134,0.0877396,32.492371,"41267 Lakeside Drive, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41267,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020135,UG,ENT,21401,UNASSIGNED,020135,0.0695966,32.4799958,"41269 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41269,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020136,UG,ENT,21401,UNASSIGNED,020136,0.0714302,32.481633,"41271 Lakeside Drive, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41271,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020137,UG,ENT,21401,UNASSIGNED,020137,0.0730864,32.4845732,"41273 Lakeside Drive, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41273,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020138,UG,ENT,21401,UNASSIGNED,020138,0.074384,32.4813064,"41275 Lakeside Drive, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41275,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020139,UG,ENT,21401,UNASSIGNED,020139,0.0758332,32.4766356,"41277 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41277,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020140,UG,ENT,21403,UNASSIGNED,020140,0.08187,32.5060078,"41279 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41279,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020141,UG,ENT,21403,UNASSIGNED,020141,0.0840023,32.5073634,"41281 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41281,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020142,UG,ENT,21403,UNASSIGNED,020142,0.0857574,32.5078034,"41283 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41283,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020143,UG,ENT,21403,UNASSIGNED,020143,0.0871468,32.506148,"41285 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41285,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020144,UG,ENT,21403,UNASSIGNED,020144,0.0775326,32.5113884,"41287 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41287,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020145,UG,ENT,21403,UNASSIGNED,020145,0.0799362,32.5097294,"41289 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41289,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020146,UG,ENT,21403,UNASSIGNED,020146,0.0824704,32.5169874,"41291 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41291,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020147,UG,ENT,21403,UNASSIGNED,020147,0.084935,32.5134494,"41293 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41293,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020148,UG,ENT,21403,UNASSIGNED,020148,0.0872002,32.5148398,"41295 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41295,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020149,UG,ENT,21403,UNASSIGNED,020149,0.0725964,32.5084334,"41297 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41297,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020150,UG,ENT,21403,UNASSIGNED,020150,0.0691306,32.517573,"41299 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41299,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020151,UG,ENT,21403,UNASSIGNED,020151,0.0707478,32.5117508,"41301 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41301,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020152,UG,ENT,21403,UNASSIGNED,020152,0.0717712,32.50958,"41303 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41303,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020153,UG,ENT,21403,UNASSIGNED,020153,0.0727177,32.5107318,"41305 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41305,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020154,UG,ENT,21403,UNASSIGNED,020154,0.0739914,32.5120016,"41307 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41307,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020155,UG,ENT,21403,UNASSIGNED,020155,0.0751082,32.5103012,"41309 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41309,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020156,UG,ENT,21401,UNASSIGNED,020156,0.0550822,32.4781344,"41311 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41311,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020157,UG,ENT,21401,UNASSIGNED,020157,0.0588374,32.4781222,"41313 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41313,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020158,UG,ENT,21401,UNASSIGNED,020158,0.051129,32.476096,"41315 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41315,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020159,UG,ENT,21403,UNASSIGNED,020159,0.05757,32.5068832,"41317 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41317,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020160,UG,ENT,21403,UNASSIGNED,020160,0.057293,32.5155802,"41319 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41319,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020161,UG,ENT,21403,UNASSIGNED,020161,0.0640384,32.511229,"41321 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41321,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020162,UG,ENT,21403,UNASSIGNED,020162,0.0548214,32.5192864,"41323 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41323,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020163,UG,ENT,21402,UNASSIGNED,020163,0.0347002,32.435616,"41325 Airport Boulevard, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,41325,Airport Boulevard,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020164,UG,ENT,21402,UNASSIGNED,020164,0.0369041,32.4361541,"41327 Airport Boulevard, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,41327,Airport Boulevard,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020165,UG,ENT,21402,UNASSIGNED,020165,0.0363662,32.4443468,"41329 Airport Boulevard, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,41329,Airport Boulevard,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020166,UG,ENT,21404,UNASSIGNED,020166,0.039641,32.4516186,"41331 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,41331,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020167,UG,ENT,21402,UNASSIGNED,020167,0.0283282,32.4378792,"41333 Airport Boulevard, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,41333,Airport Boulevard,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020168,UG,ENT,21402,UNASSIGNED,020168,0.0295138,32.436074,"41335 Airport Boulevard, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,41335,Airport Boulevard,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020169,UG,ENT,21402,UNASSIGNED,020169,0.0316128,32.4321074,"41337 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,41337,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020170,UG,ENT,21404,UNASSIGNED,020170,0.0372768,32.4584908,"41339 Victoria Avenue, Katabi, Entebbe, 21404, Uganda",Katabi,21404,41339,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020171,UG,ENT,21405,UNASSIGNED,020171,0.0421544,32.4634014,"41341 Victoria Avenue, Kigungu, Entebbe, 21405, Uganda",Kigungu,21405,41341,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020172,UG,ENT,21405,UNASSIGNED,020172,0.0400114,32.4691396,"41343 Entebbe Road, Kigungu, Entebbe, 21405, Uganda",Kigungu,21405,41343,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020173,UG,ENT,21405,UNASSIGNED,020173,0.0419456,32.466257,"41345 Entebbe Road, Kigungu, Entebbe, 21405, Uganda",Kigungu,21405,41345,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020174,UG,ENT,21403,UNASSIGNED,020174,0.1415952,32.4529952,"41347 Victoria Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41347,Victoria Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020175,UG,ENT,21403,UNASSIGNED,020175,0.1480792,32.480274,"41349 Lakeside Drive, Airport, Entebbe, 21403, Uganda",Airport,21403,41349,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020176,UG,ENT,21403,UNASSIGNED,020176,0.146838,32.5101636,"41351 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41351,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020177,UG,ENT,21403,UNASSIGNED,020177,0.1422284,32.5100212,"41353 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41353,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020178,UG,ENT,21402,UNASSIGNED,020178,0.09288,32.4332014,"41355 Lake Victoria Drive, Lake Victoria, Entebbe, 21402, Uganda",Lake Victoria,21402,41355,Lake Victoria Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020179,UG,ENT,21403,UNASSIGNED,020179,0.1003982,32.4734792,"41357 Entebbe Road, Airport, Entebbe, 21403, Uganda",Airport,21403,41357,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020180,UG,ENT,21401,UNASSIGNED,020180,0.088066,32.4745456,"41359 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41359,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020181,UG,ENT,21401,UNASSIGNED,020181,0.0891706,32.4699854,"41361 Entebbe Road, Entebbe Central, Entebbe, 21401, Uganda",Entebbe Central,21401,41361,Entebbe Road,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020182,UG,ENT,21403,UNASSIGNED,020182,0.113784,32.4970014,"41363 Lakeside Drive, Airport, Entebbe, 21403, Uganda",Airport,21403,41363,Lakeside Drive,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020183,UG,ENT,21403,UNASSIGNED,020183,0.112393,32.500307,"41365 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41365,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
UG-ENT-020184,UG,ENT,21403,UNASSIGNED,020184,0.1112098,32.514715,"41367 Independence Avenue, Airport, Entebbe, 21403, Uganda",Airport,21403,41367,Independence Avenue,Entebbe,Central Region,Proposed / synthetic — not an official postal address
